id,class,type,seed,usage,B2_1,weight
215,Rice,mean,120,train,502,1
216,Rice,mean,120,train,497,0.63
217,Rice,mean,120,train,480.00000000000006,0.79
218,Rice,mean,120,train,514,0.7699999999999999
219,Rice,mean,120,train,523,1
220,Rice,mean,120,train,491,1
221,Rice,mean,120,train,488,0.57
222,Rice,mean,120,train,497,0.7
248,Rice,mean,120,test,462,0.890000000000001
249,Rice,mean,120,train,441.99999999999994,0.7299999999999999
250,Rice,mean,120,train,479,1
251,Rice,mean,120,test,466,1
252,Rice,mean,120,train,477.00000000000006,0.79
254,Rice,mean,120,train,475,0.7100000000000001
255,Rice,mean,120,train,485,0.930000000000001
297,Rice,mean,120,train,722,1
315,Rice,mean,120,train,686,1
345,Rice,mean,120,train,521,0.52
346,Rice,mean,120,test,598,1
347,Rice,mean,120,train,564,0.850000000000001
348,Rice,mean,120,train,673,0.78
349,Rice,mean,120,train,656,1
350,Rice,mean,120,test,674,1
357,Rice,mean,120,train,541,0.67
358,Rice,mean,120,test,522,1
359,Rice,mean,120,train,515,0.920000000000001
360,Rice,mean,120,train,518.6265060240963,0.8648192771084336
437,Rice,mean,120,test,465.10625000000005,0.8451250000000008
438,Rice,mean,120,train,476,0.860000000000001
439,Rice,mean,120,train,464.10526315789474,0.8357894736842105
441,Rice,mean,120,test,434.9736842105263,0.8357894736842105
442,Rice,mean,120,train,470.88770053475935,0.9363101604278085
443,Rice,mean,120,train,753.1794871794872,0.8420512820512821
444,Rice,mean,120,train,719.6486486486488,0.9310810810810815
445,Rice,mean,120,train,697.5384615384615,0.9756410256410261
446,Rice,mean,120,train,724.4306049822064,0.9452313167259787
447,Rice,mean,120,train,682.2994652406417,0.9395187165775405
448,Rice,mean,120,train,727.2981132075471,0.8925660377358493
449,Rice,mean,120,train,700.6782006920415,0.9661245674740487
450,Rice,mean,120,train,719.5,1
451,Rice,mean,120,train,844.5,1
452,Rice,mean,120,train,690.6904761904761,0.8704761904761905
454,Rice,mean,120,train,653.7368421052632,0.9526315789473688
455,Rice,mean,120,train,665.1560693641619,0.8860693641618497
456,Rice,mean,120,test,653,1
457,Rice,mean,120,train,702.8651685393257,0.9035955056179775
458,Rice,mean,120,train,510.9759036144578,0.8648192771084336
459,Rice,mean,120,train,524.7748691099476,0.957120418848168
460,Rice,mean,120,test,484.5405405405406,0.9256756756756768
461,Rice,mean,120,train,480.2307692307692,0.9756410256410261
462,Rice,mean,120,train,450,1
463,Rice,mean,120,test,554.0398406374502,0.9004382470119523
464,Rice,mean,120,test,564.741935483871,0.8403225806451613
466,Rice,mean,120,train,590.7736842105263,0.659263157894737
467,Rice,mean,120,train,556,1
468,Rice,mean,120,train,555.4175824175824,0.9241391941391944
469,Rice,mean,120,train,586.5128205128204,0.9756410256410261
470,Rice,mean,120,train,675,0.78
471,Rice,mean,120,train,1037.1464968152866,0.8156050955414019
472,Rice,mean,120,train,837,1
473,Rice,mean,120,train,684.6280991735538,0.6142975206611571
474,Rice,mean,120,train,733.2173913043478,0.9246376811594209
475,Rice,mean,120,train,833.7948717948718,0.8420512820512821
476,Rice,mean,120,train,838.1408450704224,0.9484507042253527
477,Rice,mean,120,test,767.7449664429531,0.7458389261744967
480,Rice,mean,120,test,693.3141361256545,0.957120418848168
481,Rice,mean,120,train,627.8880866425993,0.9360649819494585
482,Rice,mean,120,train,747.7894736842104,0.9526315789473688
490,Rice,mean,120,train,420,0.61
491,Rice,mean,120,train,510,1
508,Rice,mean,120,train,322.16161616161617,0.9904040404040405
586,Rice,mean,120,train,646.6315789473686,0.9526315789473688
587,Rice,mean,120,train,502.6514285714286,0.8784571428571439
588,Rice,mean,120,train,614.2424242424242,0.8621212121212122
589,Rice,mean,120,train,667.8793969849247,0.9950251256281412
595,Rice,mean,120,train,487.90082644628103,0.8338842975206613
596,Rice,mean,120,train,444.5,1
597,Rice,mean,120,train,726,1
598,Rice,mean,120,test,683,1
599,Rice,mean,120,train,732.0718954248365,0.7964052287581705
600,Rice,mean,120,train,713.6625766871166,0.8569938650306749
601,Rice,mean,120,train,744,0.860000000000001
602,Rice,mean,120,test,682.2857142857143,0.8928571428571429
603,Rice,mean,120,train,551.5,1
604,Rice,mean,120,train,582.8209876543209,0.8416049382716057
605,Rice,mean,120,train,492.75000000000006,0.8125000000000007
606,Rice,mean,120,train,490,1
612,Rice,mean,120,test,667.5,1
613,Rice,mean,120,test,459.28740157480314,0.8986614173228352
629,Rice,mean,120,train,467,1
630,Rice,mean,120,train,458.90131578947364,0.7949342105263157
631,Rice,mean,120,train,417.3939393939394,0.9127272727272727
643,Rice,mean,120,train,546.0804289544236,0.9471581769436996
653,Rice,mean,120,train,449.5994236311239,0.9917291066282423
654,Rice,mean,120,train,558,1
655,Rice,mean,120,train,521.5485088712721,0.958954322385806
667,Rice,mean,120,train,554.3307888040712,0.983435114503817
668,Rice,mean,120,train,558.4406307977737,0.9286827458256033
669,Rice,mean,120,train,535.6666666666666,1
670,Rice,mean,120,train,535,1
671,Rice,mean,120,train,574.5167286245353,0.9145724907063199
722,Rice,mean,120,train,683.124069478908,0.837940446650124
741,Rice,mean,120,test,463.7062706270627,0.8993399339933993
742,Rice,mean,120,test,513.6350364963504,0.939124087591241
744,Rice,mean,120,train,443.3231083844581,0.9799795501022497
746,Rice,mean,120,train,433.5863095238095,0.9665773809523811
747,Rice,mean,120,train,476.9706877113867,0.9872491544532132
750,Rice,mean,120,test,493.369211514393,0.9987609511889863
756,Rice,mean,120,train,542.4855072463768,0.710507246376812
764,Rice,mean,120,train,507.2424242424243,0.8621212121212122
766,Rice,mean,120,train,565.3056994818652,0.9688082901554406
781,Rice,mean,120,train,616,1
784,Rice,mean,120,train,507.65885416666663,0.9621354166666671
785,Rice,mean,120,train,461.06060606060606,0.8621212121212122
827,Rice,mean,120,train,556,0.81
829,Rice,mean,120,train,644.5273159144893,0.8870546318289787
830,Rice,mean,120,train,639.1135531135532,0.9225274725274729
834,Rice,mean,120,train,560.5555555555555,0.9027777777777787
835,Rice,mean,120,test,626,0.79
836,Rice,mean,120,train,626.3571428571428,0.8704761904761905
837,Rice,mean,120,train,679.3793103448276,0.9689655172413795
838,Rice,mean,120,train,530,0.970000000000001
853,Rice,mean,120,train,658.7945205479452,0.9769863013698631
854,Rice,mean,120,train,577.9906323185012,0.7711709601873536
856,Rice,mean,120,train,584.1610486891386,0.9171910112359551
858,Rice,mean,120,train,534.7826086956521,0.9281159420289858
859,Rice,mean,120,train,509.30909090909097,0.8626666666666667
860,Rice,mean,120,train,604,1
861,Rice,mean,120,train,587.4375,0.8840234375
862,Rice,mean,120,test,459.5169491525424,0.9561440677966104
863,Rice,mean,120,test,512.8285714285714,0.7072380952380951
866,Rice,mean,120,train,496.6666666666667,1
867,Rice,mean,120,train,633.9116465863453,0.8811646586345385
868,Rice,mean,120,test,849.1176470588235,0.9562388591800358
879,Rice,mean,120,train,478.4148148148148,0.9062222222222227
880,Rice,mean,120,train,548.9729729729729,0.8716216216216216
881,Rice,mean,120,train,452.14893617021283,0.9419858156028375
882,Rice,mean,120,train,475.10329670329673,0.9157142857142863
883,Rice,mean,120,train,505.3164556962025,0.9549547920433996
884,Rice,mean,120,train,711.25,1
890,Rice,mean,120,test,505.3979381443299,0.973134020618557
891,Rice,mean,120,train,518.1111111111111,0.9333333333333332
892,Rice,mean,120,train,524.8957055214723,0.9575766871165645
893,Rice,mean,120,train,448.8056112224449,0.9980160320641285
894,Rice,mean,120,train,486.9438202247191,0.9307865168539325
895,Rice,mean,120,train,512.3493975903614,0.9960642570281125
896,Rice,mean,120,train,542.0931506849315,0.9324109589041099
897,Rice,mean,120,train,529.3846153846154,0.9456043956043957
898,Rice,mean,120,train,583.1666666666666,1
899,Rice,mean,120,train,534.7382920110193,0.9269696969696972
900,Rice,mean,120,train,739.8666666666667,0.95
901,Rice,mean,120,train,742.736570247934,0.9722520661157027
916,Rice,mean,120,train,485.8849557522124,0.9746902654867255
932,Rice,mean,120,train,441.9436201780415,0.967893175074184
962,Rice,mean,120,train,536.1577655003069,0.9722590546347454
963,Rice,mean,120,train,506.0809716599191,0.9893117408906884
964,Rice,mean,120,test,618.003194888179,0.9190095846645371
965,Rice,mean,120,train,524.0677966101695,0.9847457627118645
969,Rice,mean,120,train,435.19261822376006,0.9744982698961938
972,Rice,mean,120,test,492.47887323943667,0.8812206572769956
975,Rice,mean,120,train,440.8,1
976,Rice,mean,120,train,521.5463917525773,0.9737113402061857
981,Rice,mean,120,train,577.2928571428571,0.9474642857142861
983,Rice,mean,120,train,575.3835263835264,0.9772072072072073
989,Rice,mean,120,train,453.13013698630135,0.860342465753425
995,Rice,mean,120,train,517,1
998,Rice,mean,120,train,566.6874160322436,0.9462024182713838
1002,Rice,mean,120,train,447.6896551724138,0.9861866125760654
1016,Rice,mean,120,train,485.25,1
1022,Rice,mean,120,train,537.9799196787149,0.8917670682730928
1026,Rice,mean,120,train,493.07429420505196,0.9707132243684992
1035,Rice,mean,120,test,506.65000000000003,0.9540238095238097
1039,Rice,mean,120,train,504.24702939337084,0.9574421513445904
1041,Rice,mean,120,test,417,1
1045,Rice,mean,120,train,436.00000000000006,0.72
1046,Rice,mean,120,train,479.09682539682535,0.9132380952380956
1147,Rice,mean,120,train,871.848167539267,0.9698429319371729
1155,Rice,mean,120,train,500.9898580121704,0.9867951318458419
1169,Rice,mean,120,test,457.99999999999994,0.79
1258,Rice,mean,120,train,504.04089219330854,0.981282527881041
4,Other,mean,150,train,473,0.72
7,Other,mean,150,train,490,0.58
8,Other,mean,150,test,484,0.17
19,Other,mean,150,test,553,0.26
25,Other,mean,150,train,534,0.7699999999999999
26,Other,mean,150,test,510,0.78
27,Other,mean,150,train,508,0.08
29,Other,mean,150,test,478,0.890000000000001
30,Other,mean,150,train,482,0.33
34,Other,mean,150,train,454,0.25
38,Other,mean,150,train,480,0.47
48,Other,mean,150,train,538,0.58
52,Other,mean,150,train,484,0.970000000000001
58,Other,mean,150,train,496.99999999999994,0.37
59,Other,mean,150,train,491,0.81
60,Other,mean,150,train,480,0.920000000000001
66,Other,mean,150,train,496.3030303030303,0.895050505050506
67,Other,mean,150,test,501,1
74,Other,mean,150,test,504.99999999999994,0.06
88,Other,mean,150,train,471,0.04
90,Other,mean,150,train,499,0.42999999999999994
94,Other,mean,150,train,434,1
97,Other,mean,150,train,495,0.940000000000001
103,Other,mean,150,train,463.75,0.8250000000000001
109,Other,mean,150,test,729,0.980000000000001
110,Other,mean,150,test,695,0.08764705882352943
113,Other,mean,150,train,782,0.20000000000000004
114,Other,mean,150,test,686,0.03
116,Other,mean,150,train,649,0.39
117,Other,mean,150,train,634,0.02
121,Other,mean,150,train,512,0.24
122,Other,mean,150,train,495,0.8000000000000002
124,Other,mean,150,train,512,0.20000000000000004
127,Other,mean,150,train,560,0.38
128,Other,mean,150,train,392,0.02
129,Other,mean,150,train,370,0.5
130,Other,mean,150,train,466,0.11
133,Other,mean,150,train,392,0.900000000000001
134,Other,mean,150,train,471,0.11
135,Other,mean,150,train,487,1
137,Other,mean,150,train,351,0.27
138,Other,mean,150,train,544,0.08
140,Other,mean,150,train,620,0.02
141,Other,mean,150,train,534,0.6
166,Other,mean,150,train,846,1
167,Other,mean,150,test,820,0.18
168,Other,mean,150,train,839,0.24
169,Other,mean,150,train,932,0.910000000000001
170,Other,mean,150,train,887.6603773584905,0.43943396226415093
171,Other,mean,150,train,770.1556886227546,0.8537125748503
172,Other,mean,150,train,721,0.10000000000000002
173,Other,mean,150,train,939,1
176,Other,mean,150,train,444,0.6153658536585366
178,Other,mean,150,train,400,0.56
179,Other,mean,150,train,394.99999999999994,0.33
180,Other,mean,150,train,407,0.13
182,Other,mean,150,train,425,0.8000000000000002
183,Other,mean,150,test,295,0.44
184,Other,mean,150,train,479,0.04
185,Other,mean,150,test,507,1
186,Other,mean,150,train,325,0.06
187,Other,mean,150,train,476,1
188,Other,mean,150,train,407,0.15
189,Other,mean,150,train,528,0.940000000000001
190,Other,mean,150,train,502.00000000000006,0.79
191,Other,mean,150,train,522.92,0.48039999999999994
192,Other,mean,150,train,430,0.12
193,Other,mean,150,train,471.36734693877554,0.9804081632653067
194,Other,mean,150,train,451,1
195,Other,mean,150,test,464,0.970000000000001
196,Other,mean,150,train,477.00000000000006,0.01
197,Other,mean,150,test,490.00000000000006,0.36
198,Other,mean,150,train,455,0.940000000000001
199,Other,mean,150,train,498,0.960000000000001
200,Other,mean,150,train,458,0.970000000000001
201,Other,mean,150,train,452.3207547169811,0.5103773584905661
202,Other,mean,150,test,579,0.65
203,Other,mean,150,train,520,0.960000000000001
204,Other,mean,150,train,497,1
205,Other,mean,150,train,483,1
206,Other,mean,150,train,487,0.03
223,Other,mean,150,train,501.99999999999994,0.38
224,Other,mean,150,train,506,1
225,Other,mean,150,train,490,0.06
226,Other,mean,150,train,493.9754098360656,0.8224590163934434
227,Other,mean,150,test,491,0.47
228,Other,mean,150,train,480,0.6
229,Other,mean,150,train,515,0.6
230,Other,mean,150,train,493,1
231,Other,mean,150,train,506.4,0.13
232,Other,mean,150,train,454,0.02
233,Other,mean,150,train,436,1
234,Other,mean,150,test,491,0.860000000000001
235,Other,mean,150,train,497,0.820000000000001
236,Other,mean,150,train,486,0.04
237,Other,mean,150,train,501,1
238,Other,mean,150,test,497,1
239,Other,mean,150,train,453,0.45
240,Other,mean,150,train,420,0.20000000000000004
241,Other,mean,150,train,469,1
242,Other,mean,150,train,473,0.930000000000001
243,Other,mean,150,train,487.4642857142857,0.8667857142857149
244,Other,mean,150,train,502,0.41999999999999993
245,Other,mean,150,train,468.00000000000006,0.940000000000001
246,Other,mean,150,train,501,0.12
247,Other,mean,150,train,467.2307692307692,0.963076923076923
253,Other,mean,150,train,473,0.52
256,Other,mean,150,train,346.0405405405406,0.8178378378378387
257,Other,mean,150,train,388,0.61
258,Other,mean,150,train,293.96721311475403,0.49918032786885247
259,Other,mean,150,train,346.93548387096774,0.8529032258064517
260,Other,mean,150,train,316.0103626943005,0.8958549222797928
261,Other,mean,150,test,344.2163742690059,0.8206432748538012
262,Other,mean,150,train,341.1623376623376,0.8188311688311688
263,Other,mean,150,train,368.29385964912285,0.9014912280701756
264,Other,mean,150,train,348.4428571428572,0.3911428571428571
265,Other,mean,150,train,312.4117647058823,0.7558823529411764
266,Other,mean,150,test,319,1
267,Other,mean,150,train,311.4715447154472,0.8560162601626016
268,Other,mean,150,train,296.94413407821224,0.90731843575419
269,Other,mean,150,test,310.0069204152249,0.9661245674740487
270,Other,mean,150,train,348.27027027027026,0.7287027027027033
271,Other,mean,150,train,285,1
272,Other,mean,150,train,306.54212454212455,0.9278021978021977
273,Other,mean,150,train,324.5820105820105,0.9482010582010586
274,Other,mean,150,train,332.5,1
275,Other,mean,150,test,357.83193277310926,0.575546218487395
276,Other,mean,150,train,336.36211699164346,0.9081615598885797
277,Other,mean,150,train,330.5156950672646,0.9205829596412557
278,Other,mean,150,train,277.20905923344947,0.9069337979094076
279,Other,mean,150,train,310.082191780822,0.36835616438356167
280,Other,mean,150,train,294.4174174174174,0.9336036036036036
281,Other,mean,150,test,312,1
282,Other,mean,150,train,360.27225130890054,0.957120418848168
283,Other,mean,150,test,262.17073170731703,0.5939024390243902
284,Other,mean,150,train,306.73977695167287,0.9204832713754646
285,Other,mean,150,train,316.2,0.9
286,Other,mean,150,train,380.8,0.85
287,Other,mean,150,train,355.5135135135135,0.8313513513513513
288,Other,mean,150,train,371.99999999999994,0.830000000000001
289,Other,mean,150,train,357.42622950819674,0.6818032786885252
290,Other,mean,150,test,370.1446280991736,0.8959504132231406
298,Other,mean,150,train,599.9999999999999,0.920000000000001
299,Other,mean,150,train,554,0.02
300,Other,mean,150,train,542,0.10000000000000002
301,Other,mean,150,train,650,0.56
302,Other,mean,150,train,514,1
303,Other,mean,150,train,643.6716417910447,0.7814925373134333
304,Other,mean,150,train,586,0.940000000000001
305,Other,mean,150,train,608,0.45
306,Other,mean,150,train,568,0.57
307,Other,mean,150,train,458.00000000000006,0.57
308,Other,mean,150,test,531,0.57
309,Other,mean,150,train,576.0860215053763,0.9317204301075278
310,Other,mean,150,train,508,0.12
311,Other,mean,150,train,679.5,1
312,Other,mean,150,test,514,0.74
313,Other,mean,150,train,661,0.960000000000001
314,Other,mean,150,train,614,0.06
316,Other,mean,150,train,401.73267326732673,0.9902970297029703
317,Other,mean,150,train,424,0.12
318,Other,mean,150,train,360.5,1
319,Other,mean,150,train,341.9285714285714,0.9185714285714284
320,Other,mean,150,train,449.5,0.8736842105263158
321,Other,mean,150,train,338.8109243697479,0.8876470588235299
322,Other,mean,150,train,314.93023255813955,0.7234883720930241
323,Other,mean,150,train,403.6,0.078
324,Other,mean,150,train,380.7142857142857,0.8473015873015873
325,Other,mean,150,test,381.1538461538462,0.7530769230769238
326,Other,mean,150,train,395.4728033472803,0.8286610878661088
341,Other,mean,150,train,375,1
342,Other,mean,150,train,411.3333333333333,0.8333333333333334
343,Other,mean,150,train,384.00000000000006,0.20000000000000004
344,Other,mean,150,train,368,0.970000000000001
351,Other,mean,150,train,593,1
352,Other,mean,150,train,516,1
353,Other,mean,150,train,557.7544910179641,0.8676047904191617
354,Other,mean,150,train,556.3362831858407,0.6627433628318584
355,Other,mean,150,train,518.6410256410256,0.26282051282051283
356,Other,mean,150,train,488,0.950000000000001
361,Other,mean,150,train,578,1
362,Other,mean,150,train,586,0.28
363,Other,mean,150,train,597,0.55
364,Other,mean,150,test,606,1
365,Other,mean,150,train,561.8140703517588,0.9950251256281412
366,Other,mean,150,train,567.5454545454546,0.05545454545454546
367,Other,mean,150,test,582,1
368,Other,mean,150,train,584.7067669172932,0.8337593984962406
369,Other,mean,150,train,542.1186440677966,0.4822033898305085
370,Other,mean,150,train,538,0.990000000000001
371,Other,mean,150,train,646.2054794520549,0.6543835616438355
372,Other,mean,150,train,574,0.840000000000001
373,Other,mean,150,train,579.9047619047618,0.11095238095238094
374,Other,mean,150,train,551,0.08
375,Other,mean,150,train,513.8823529411765,0.08764705882352943
376,Other,mean,150,train,572,0.8700000000000009
377,Other,mean,150,train,601,0.45
378,Other,mean,150,train,588,0.02
379,Other,mean,150,train,639,1
380,Other,mean,150,train,599,0.940000000000001
381,Other,mean,150,train,633.3105263157895,0.9516842105263167
382,Other,mean,150,train,558,0.13
383,Other,mean,150,train,562,1
384,Other,mean,150,train,538.030303030303,0.9508080808080817
385,Other,mean,150,test,574,0.9111111111111112
386,Other,mean,150,train,543,0.76
387,Other,mean,150,train,375.5882352941177,0.9807843137254901
388,Other,mean,150,train,401,1
392,Other,mean,150,test,406.00000000000006,0.08
397,Other,mean,150,test,706.3549488054608,0.9777815699658707
405,Other,mean,150,train,480.0833333333333,0.8833333333333344
406,Other,mean,150,train,381,0.960000000000001
407,Other,mean,150,test,375.1965811965812,0.6511111111111115
408,Other,mean,150,train,424,1
409,Other,mean,150,test,412.7674418604651,0.28767441860465115
410,Other,mean,150,train,409.18694362017806,0.9308308605341246
411,Other,mean,150,train,443.0481927710843,0.4736144578313253
412,Other,mean,150,train,392.00000000000006,0.8700000000000009
413,Other,mean,150,test,444.3333333333333,1
414,Other,mean,150,train,447,1
415,Other,mean,150,train,385,1
416,Other,mean,150,train,414,1
417,Other,mean,150,train,333.44444444444446,0.6055555555555555
418,Other,mean,150,train,370.1149425287356,0.5619540229885058
419,Other,mean,150,test,611.4444444444445,1
420,Other,mean,150,train,624.1699346405229,0.9636732026143793
421,Other,mean,150,test,623.042226487524,0.9681573896353167
422,Other,mean,150,train,635.8848167539268,0.9613612565445027
423,Other,mean,150,train,614.5384615384615,0.9692307692307692
424,Other,mean,150,test,645.4727272727273,0.9300606060606061
425,Other,mean,150,train,637.4271099744246,0.9786445012787729
426,Other,mean,150,train,646.2326388888888,0.7436111111111119
427,Other,mean,150,train,643.9140495867769,0.956909090909091
428,Other,mean,150,test,671.7121588089329,0.9926799007444167
430,Other,mean,150,train,446.5775510204082,0.980775510204082
431,Other,mean,150,test,364,0.08
432,Other,mean,150,train,372,0.990000000000001
433,Other,mean,150,train,387.28519855595664,0.9360649819494585
440,Other,mean,150,train,545,0.27
453,Other,mean,150,train,618.5,0.01
465,Other,mean,150,test,552,1
478,Other,mean,150,train,671.3333333333333,0.9547619047619047
479,Other,mean,150,train,725,0.3264705882352941
483,Other,mean,150,train,789.0999999999999,0.820000000000001
484,Other,mean,150,train,811.2816901408451,0.681830985915493
485,Other,mean,150,train,670.5384615384615,0.13076923076923078
486,Other,mean,150,train,598.9444444444443,0.48333333333333334
487,Other,mean,150,train,458.3578595317725,0.9966889632107027
488,Other,mean,150,train,217.84410646387835,0.9113688212927757
489,Other,mean,150,test,462.7183908045977,0.9137931034482759
493,Other,mean,150,train,392.3979238754325,0.8263321799307959
494,Other,mean,150,train,403.8853503184713,0.84388535031847145
495,Other,mean,150,train,375.24637681159413,0.9282608695652174
499,Other,mean,150,train,367.6483516483517,0.5012087912087912
500,Other,mean,150,train,400.7822580645161,0.840806451612904
502,Other,mean,150,test,247.00000000000003,0.8000000000000002
503,Other,mean,150,train,223.20000000000002,0.306
504,Other,mean,150,test,256.1818181818182,0.9181818181818181
505,Other,mean,150,train,272,0.39
506,Other,mean,150,train,389.8148148148148,0.9287037037037036
507,Other,mean,150,train,515.6060606060606,0.845584415584416
509,Other,mean,150,train,308.36082474226805,0.9709278350515469
510,Other,mean,150,test,275.72058823529414,0.34735294117647064
511,Other,mean,150,test,361,1
512,Other,mean,150,test,284,0.41
513,Other,mean,150,train,321.3438985736925,0.8615055467511886
514,Other,mean,150,train,201,0.5
516,Other,mean,150,train,200.24999999999997,0.8499999999999999
517,Other,mean,150,train,257,0.840000000000001
518,Other,mean,150,train,288,1
519,Other,mean,150,test,498.36898395721926,0.9363101604278085
522,Other,mean,150,train,227.68316831683168,0.9901980198019802
523,Other,mean,150,test,285.1682600382409,0.9205927342256217
525,Other,mean,150,train,454.5945945945946,0.5818918918918919
531,Other,mean,150,train,613.3261538461538,0.995523076923077
533,Other,mean,150,train,316.607476635514,0.9528971962616822
534,Other,mean,150,test,334,1
535,Other,mean,150,train,456,0.47
536,Other,mean,150,train,480.21533923303826,0.904808259587021
537,Other,mean,150,train,378.24,0.7968000000000006
538,Other,mean,150,train,436.66019417475724,0.972621359223301
539,Other,mean,150,train,316,0.63
540,Other,mean,150,train,213.8857142857143,0.8249714285714286
541,Other,mean,150,train,300.0185185185185,0.8555555555555556
542,Other,mean,150,train,376.3468013468014,0.9902020202020204
543,Other,mean,150,train,390.6125461254612,0.8153136531365313
544,Other,mean,150,train,339.6714285714286,0.7308571428571436
545,Other,mean,150,train,372.36082474226805,0.9727835051546394
546,Other,mean,150,train,340.03664921465963,0.957120418848168
547,Other,mean,150,train,344.8682926829268,0.7393658536585365
548,Other,mean,150,train,327.73399014778323,0.8851724137931039
549,Other,mean,150,test,353.0851063829787,0.2478723404255319
550,Other,mean,150,test,329.5348837209302,0.9967109634551496
551,Other,mean,150,train,348.5,1
552,Other,mean,150,train,390.6377952755906,0.7720472440944891
553,Other,mean,150,test,346.47457627118644,0.8749152542372882
554,Other,mean,150,train,338.0569105691057,0.8990243902439023
558,Other,mean,150,train,381,0.20000000000000004
561,Other,mean,150,train,489.793427230047,0.9548356807511736
562,Other,mean,150,test,449.08256880733944,0.9248623853211009
563,Other,mean,150,train,383.71337579617835,0.810764331210191
564,Other,mean,150,test,325.6237623762376,0.9901980198019802
565,Other,mean,150,train,283.3333333333333,0.8333333333333334
566,Other,mean,150,train,311.48672566371687,0.9148672566371683
567,Other,mean,150,train,313.50325097529253,0.9331989596879064
568,Other,mean,150,train,347.24581005586595,0.7755865921787716
569,Other,mean,150,train,339.2371134020619,0.7596907216494855
570,Other,mean,150,train,321.6555183946488,0.9966889632107027
571,Other,mean,150,train,369,0.66
572,Other,mean,150,test,405.7542662116041,0.9777815699658707
573,Other,mean,150,train,261.5665236051502,0.8827896995708155
574,Other,mean,150,train,309.2995391705069,0.738110599078341
575,Other,mean,150,train,313.5764705882353,0.8109411764705892
576,Other,mean,150,train,379.5714285714286,0.8814285714285721
577,Other,mean,150,test,380.1560283687943,0.9476595744680852
578,Other,mean,150,train,372.9309210526316,0.9457236842105269
582,Other,mean,150,train,520.1548913043479,0.7370108695652177
585,Other,mean,150,train,497.5357142857142,0.2264285714285714
590,Other,mean,150,train,544,1
591,Other,mean,150,train,519.3333333333334,0.8666666666666667
592,Other,mean,150,train,702.1403508771929,0.6515789473684211
593,Other,mean,150,train,689.192118226601,0.9856650246305421
594,Other,mean,150,train,560.6,0.20450000000000002
607,Other,mean,150,train,466,0.59
608,Other,mean,150,train,440,1
609,Other,mean,150,test,597,1
610,Other,mean,150,test,551.28,0.37959999999999994
611,Other,mean,150,train,541.0000000000001,0.8666666666666667
614,Other,mean,150,train,464,1
615,Other,mean,150,train,422,0.8333333333333334
616,Other,mean,150,train,337.5,1
617,Other,mean,150,test,380.2549019607843,0.9807843137254901
618,Other,mean,150,train,262.6,0.2504
619,Other,mean,150,test,331.75,0.0425
620,Other,mean,150,train,333.2134831460674,0.9012359550561804
621,Other,mean,150,train,322.7163120567376,0.8284397163120567
622,Other,mean,150,train,292,0.26
623,Other,mean,150,train,293,1
624,Other,mean,150,test,465.00000000000006,0.840000000000001
625,Other,mean,150,test,485,1
626,Other,mean,150,train,472.0621118012423,0.8522360248447206
627,Other,mean,150,test,456.88732394366195,0.7169014084507043
628,Other,mean,150,train,487.6666666666666,0.9377777777777776
632,Other,mean,150,test,438.41216216216213,0.8114864864864872
633,Other,mean,150,train,442.5,1
634,Other,mean,150,train,439,1
635,Other,mean,150,train,454.3243243243243,0.538918918918919
636,Other,mean,150,test,480.81021897810217,0.6955474452554744
637,Other,mean,150,train,505.21276595744683,0.41382978723404257
638,Other,mean,150,test,521.0060606060606,0.8643030303030304
639,Other,mean,150,train,508.70370370370364,0.9377777777777776
640,Other,mean,150,train,513.7209302325582,0.9055813953488371
641,Other,mean,150,train,506.38062283737025,0.9654325259515578
642,Other,mean,150,train,490.95384615384614,0.49553846153846154
644,Other,mean,150,train,556.0825082508252,0.9903960396039605
647,Other,mean,150,train,483.2767732962448,0.910556328233658
656,Other,mean,150,train,367,0.7100000000000001
657,Other,mean,150,train,377.5188679245283,0.9458490566037735
658,Other,mean,150,train,338.78125,0.5063541666666667
659,Other,mean,150,train,341.13888888888886,0.9400000000000003
660,Other,mean,150,train,412.3941480206541,0.9604302925989673
661,Other,mean,150,train,345.4029850746269,0.9065970149253735
662,Other,mean,150,train,309.7736842105263,0.9432631578947372
663,Other,mean,150,test,321.39495798319325,0.8706722689075631
664,Other,mean,150,train,321,1
665,Other,mean,150,train,249.00000000000003,0.7699999999999999
666,Other,mean,150,train,252.96212121212122,0.7977272727272726
673,Other,mean,150,train,294.4426229508197,0.859344262295082
674,Other,mean,150,train,352.8791208791209,0.7514285714285721
675,Other,mean,150,test,330.0598290598291,0.9535042735042735
676,Other,mean,150,train,282.94202898550725,0.6923188405797103
677,Other,mean,150,train,304.1798561151079,0.8288489208633092
678,Other,mean,150,train,297.23809523809524,0.9707867494824018
679,Other,mean,150,train,576.8421052631579,0.8991497975708502
681,Other,mean,150,train,590.4179743223966,0.9985877318116976
688,Other,mean,150,test,552.3880597014925,0.7183582089552246
689,Other,mean,150,train,550.1709401709403,0.9041025641025642
690,Other,mean,150,test,431.66292134831457,0.8702247191011245
691,Other,mean,150,test,547.2900000000001,0.9802000000000011
692,Other,mean,150,train,473,1
693,Other,mean,150,train,483.7794117647059,0.8165686274509804
697,Other,mean,150,test,539.0331838565022,0.9516591928251122
699,Other,mean,150,train,710.25,1
700,Other,mean,150,train,599.4711538461538,0.8551442307692307
702,Other,mean,150,train,457.68241965973533,0.9252362948960305
